date,residual_generationAT,residual_generationBE,residual_generationGER,residual_generationNL
2023-02-26 03:00:00,3390.0,1403,19342.25,2561.25
2023-02-26 04:00:00,3318.0,1684,19111.25,2750.0
2023-02-26 05:00:00,3322.0,2054,19022.75,2754.75
2023-02-26 06:00:00,3461.0,2357,18829.25,2728.25
2023-02-26 07:00:00,3674.0,2604,18680.5,2603.25
2023-02-26 08:00:00,3739.0,3339,21701.25,2961.5
2023-02-26 09:00:00,3670.0,4481,26047.0,4344.5
2023-02-26 10:00:00,3670.0,5828,30290.0,5716.25
2023-02-26 11:00:00,3595.0,6799,33753.25,7582.5
2023-02-26 12:00:00,3341.0,7239,35134.5,9096.75
2023-02-26 13:00:00,3116.0,7263,34973.75,9506.75
2023-02-26 14:00:00,3120.0,6821,33184.75,8552.5
2023-02-26 15:00:00,3406.0,5863,29259.25,7850.0
2023-02-26 16:00:00,3777.0,4624,23003.5,6821.25
2023-02-26 17:00:00,4345.0,3408,16974.0,5285.0
2023-02-26 18:00:00,5375.0,2841,15449.5,3585.25
2023-02-26 19:00:00,6656.0,2909,15472.5,2715.75
2023-02-26 20:00:00,5268.0,3025,14839.25,2466.25
2023-02-26 21:00:00,4592.0,2971,13862.75,2217.25
2023-02-26 22:00:00,4424.0,2886,12594.0,1891.75
2023-02-26 23:00:00,4458.0,2648,11238.5,1562.25
2023-02-27 00:00:00,3862.0,2399,9816.75,933.0
2023-02-27 01:00:00,3870.0,2033,8887.75,626.0
2023-02-27 02:00:00,3737.0,1671,8174.25,504.5
2023-02-27 03:00:00,3620.0,1336,7707.75,406.5
2023-02-27 04:00:00,3683.0,1108,7458.5,343.25
2023-02-27 05:00:00,4019.0,962,7277.0,351.75
2023-02-27 06:00:00,7331.0,889,7180.0,370.5
2023-02-27 07:00:00,8130.0,872,7813.0,427.0
2023-02-27 08:00:00,8117.0,1491,12680.75,1212.5
2023-02-27 09:00:00,7488.0,2639,18571.0,2943.0
2023-02-27 10:00:00,6455.0,3883,23259.25,4499.5
2023-02-27 11:00:00,4399.0,4809,26023.0,6012.75
2023-02-27 12:00:00,4280.0,5340,26891.5,6983.0
2023-02-27 13:00:00,4082.0,5248,25757.5,7043.75
2023-02-27 14:00:00,4069.0,4682,22890.75,6389.5
2023-02-27 15:00:00,4328.0,3946,18671.0,6221.0
2023-02-27 16:00:00,5357.0,3130,13603.75,5313.25
2023-02-27 17:00:00,7591.0,2402,9677.25,3724.0
2023-02-27 18:00:00,8367.0,2215,9157.0,2929.25
2023-02-27 19:00:00,8378.0,2280,9591.25,2536.75
2023-02-27 20:00:00,7803.0,2271,9460.25,2377.0
2023-02-27 21:00:00,7405.0,2203,9066.75,2209.0
2023-02-27 22:00:00,5552.0,2111,8499.0,1925.25
2023-02-27 23:00:00,4845.0,1914,7869.25,1496.5
2023-02-28 00:00:00,4285.0,1891,7074.25,994.75
2023-02-28 01:00:00,4287.0,1568,6758.25,742.25
2023-02-28 02:00:00,4282.0,1329,6595.5,582.75
2023-02-28 03:00:00,4308.0,1176,6509.25,465.0
2023-02-28 04:00:00,4386.0,1097,6536.0,392.75
2023-02-28 05:00:00,4822.0,1077,6642.0,396.0
2023-02-28 06:00:00,7529.0,1080,6734.5,418.5
2023-02-28 07:00:00,8152.0,1166,7604.5,434.0
2023-02-28 08:00:00,8024.0,1679,12779.75,523.25
2023-02-28 09:00:00,7071.0,2467,19466.75,813.25
2023-02-28 10:00:00,5694.0,3280,25858.75,1190.75
2023-02-28 11:00:00,5065.0,3900,30196.5,1608.25
2023-02-28 12:00:00,5217.0,4202,31525.0,1767.5
2023-02-28 13:00:00,4903.0,4150,30385.5,2510.5
2023-02-28 14:00:00,4715.0,3846,26635.75,3540.25
2023-02-28 15:00:00,5491.0,3305,20561.0,3104.0
2023-02-28 16:00:00,5617.0,2380,12727.25,2791.5
2023-02-28 17:00:00,8026.0,1548,7037.0,2412.5
2023-02-28 18:00:00,8319.0,1251,6669.5,1287.75
2023-02-28 19:00:00,8280.0,1421,7631.5,686.25
2023-02-28 20:00:00,7967.0,1493,7950.25,688.0
2023-02-28 21:00:00,7102.0,1432,7972.25,716.5
2023-02-28 22:00:00,5824.0,1292,7725.25,704.75
2023-02-28 23:00:00,4744.0,1161,7348.0,595.75
2023-03-01 00:00:00,4415.0,1147,6620.75,572.75
2023-03-01 01:00:00,4323.0,1116,6441.25,502.25
2023-03-01 02:00:00,4315.0,1129,6123.5,463.25
2023-03-01 03:00:00,4335.0,1117,5849.5,434.25
2023-03-01 04:00:00,4484.0,1132,5810.25,408.75
2023-03-01 05:00:00,4761.0,1149,5943.5,383.5
2023-03-01 06:00:00,7532.0,1153,6056.0,355.5
2023-03-01 07:00:00,8368.0,1182,7101.75,368.75
2023-03-01 08:00:00,8157.0,1788,12689.75,967.5
2023-03-01 09:00:00,7684.0,2742,19734.75,2293.75
2023-03-01 10:00:00,6996.0,3872,25908.0,3683.5
2023-03-01 11:00:00,6374.0,4725,30384.25,5189.0
2023-03-01 12:00:00,5258.0,5240,32541.25,5900.75
2023-03-01 13:00:00,4653.0,5210,32081.0,6328.25
2023-03-01 14:00:00,4767.0,4756,29108.5,6418.0
2023-03-01 15:00:00,5329.0,4029,23340.0,5912.75
2023-03-01 16:00:00,5694.0,2885,15548.75,4854.75
2023-03-01 17:00:00,7600.0,1978,10190.5,3494.5
2023-03-01 18:00:00,8446.0,1652,10688.25,2452.25
2023-03-01 19:00:00,8230.0,1816,12320.5,1771.25
2023-03-01 20:00:00,7963.0,1864,12693.75,1915.0
2023-03-01 21:00:00,5813.0,1839,12463.5,2150.0
2023-03-01 22:00:00,5388.0,1805,11898.75,2355.0
2023-03-01 23:00:00,4853.0,1773,11212.5,2388.25
2023-03-02 00:00:00,4491.0,1879,10198.75,2565.75
2023-03-02 01:00:00,4295.0,1884,9917.25,2495.25
2023-03-02 02:00:00,4270.0,1874,9783.0,2325.75
2023-03-02 03:00:00,4252.0,1862,9750.0,2140.75
2023-03-02 04:00:00,4349.0,1866,9779.5,2017.75
2023-03-02 05:00:00,4593.0,1913,9721.5,2068.0
2023-03-02 06:00:00,7380.0,2012,9514.75,2126.5
2023-03-02 07:00:00,8495.0,2144,10114.0,2070.0
2023-03-02 08:00:00,8110.0,2863,14649.5,2222.0
2023-03-02 09:00:00,7078.0,3762,20280.25,3163.0
2023-03-02 10:00:00,6196.0,4747,24818.25,4281.25
2023-03-02 11:00:00,6459.0,5444,28542.75,5657.75
2023-03-02 12:00:00,5462.0,5873,30326.0,6270.0
2023-03-02 13:00:00,5523.0,5918,29786.25,6700.5
2023-03-02 14:00:00,6066.0,5579,26693.25,6949.75
2023-03-02 15:00:00,6135.0,4917,20788.75,6526.0
2023-03-02 16:00:00,6467.0,3733,13080.25,5514.25
2023-03-02 17:00:00,8228.0,2791,7934.0,4181.25
2023-03-02 18:00:00,8604.0,2492,8170.0,3231.5
2023-03-02 19:00:00,8484.0,2660,8907.75,2618.25
2023-03-02 20:00:00,8225.0,2637,8425.0,2463.75
2023-03-02 21:00:00,7365.0,2437,7599.5,2315.25
2023-03-02 22:00:00,6348.0,2187,6665.0,2126.25
2023-03-02 23:00:00,5051.0,1932,5778.5,1901.75
2023-03-03 00:00:00,4900.0,1661,5488.75,1825.5
2023-03-03 01:00:00,4849.0,1585,5392.25,1642.0
2023-03-03 02:00:00,4835.0,1533,5235.75,1635.0
2023-03-03 03:00:00,4779.0,1459,5178.5,1636.5
2023-03-03 04:00:00,4746.0,1459,5255.5,1595.75
2023-03-03 05:00:00,4932.0,1503,5361.5,1455.0
2023-03-03 06:00:00,7926.0,1456,5367.5,1337.5
2023-03-03 07:00:00,8286.0,1337,6057.5,1236.5
2023-03-03 08:00:00,8174.0,1378,9777.5,1596.25
2023-03-03 09:00:00,7149.0,1554,14774.5,2689.0
2023-03-03 10:00:00,7456.0,1904,20459.25,3471.5
2023-03-03 11:00:00,6521.0,2476,25661.75,4104.75
2023-03-03 12:00:00,5114.0,3018,29061.5,4705.0
2023-03-03 13:00:00,4843.0,3194,30306.25,4781.25
2023-03-03 14:00:00,4856.0,3095,29287.5,4459.0
2023-03-03 15:00:00,4960.0,2588,25476.25,4312.0
2023-03-03 16:00:00,5661.0,1910,19729.25,3899.0
2023-03-03 17:00:00,7125.0,1336,15733.25,3187.25
2023-03-03 18:00:00,8094.0,1102,17162.25,2474.0
2023-03-03 19:00:00,7307.0,1186,20490.0,2032.0
2023-03-03 20:00:00,5871.0,1245,22531.5,1975.75
2023-03-03 21:00:00,5177.0,1276,23977.75,1955.25
2023-03-03 22:00:00,4614.0,1288,24756.25,1934.0
2023-03-03 23:00:00,4165.0,1231,25238.5,1921.75
2023-03-04 00:00:00,3917.0,1176,25043.75,2215.0
2023-03-04 01:00:00,3825.0,1115,25016.75,2334.25
2023-03-04 02:00:00,3860.0,1025,25198.75,2388.25
2023-03-04 03:00:00,3856.0,986,25197.25,2435.25
2023-03-04 04:00:00,3864.0,941,25142.5,2490.25
2023-03-04 05:00:00,3814.0,926,24936.5,2598.5
2023-03-04 06:00:00,3908.0,967,24857.75,2701.0
2023-03-04 07:00:00,4367.0,1028,25000.0,2875.0
2023-03-04 08:00:00,4029.0,1209,28260.0,3422.75
2023-03-04 09:00:00,3435.0,1484,32832.5,4263.5
2023-03-04 10:00:00,2991.0,1936,37118.5,4894.25
2023-03-04 11:00:00,2633.0,2295,39820.75,5173.5
2023-03-04 12:00:00,2534.0,2371,41116.5,5397.0
2023-03-04 13:00:00,2394.0,2351,39708.25,5404.0
2023-03-04 14:00:00,2641.0,2340,36797.75,5127.0
2023-03-04 15:00:00,3157.0,2241,31588.0,4709.5
2023-03-04 16:00:00,3815.0,2039,25737.5,4138.75
2023-03-04 17:00:00,4232.0,1652,20639.75,3414.25
2023-03-04 18:00:00,5882.0,1416,18632.5,2788.5
2023-03-04 19:00:00,6378.0,1328,18251.5,2369.0
2023-03-04 20:00:00,4633.0,1205,17762.25,2208.0
2023-03-04 21:00:00,3884.0,1089,17213.0,2055.75
2023-03-04 22:00:00,3703.0,929,16745.25,1904.25
2023-03-04 23:00:00,3495.0,740,16676.0,1753.5
2023-03-05 00:00:00,3628.0,497,17118.75,1699.0
2023-03-05 01:00:00,3448.0,423,17306.0,1599.5
2023-03-05 02:00:00,3455.0,387,17914.5,1554.5
2023-03-05 03:00:00,3429.0,374,18544.75,1512.5
2023-03-05 04:00:00,3470.0,377,18998.5,1496.75
2023-03-05 05:00:00,3356.0,440,19237.0,1546.5
2023-03-05 06:00:00,3454.0,527,19246.75,1622.5
2023-03-05 07:00:00,3620.0,614,19146.0,1663.5
2023-03-05 08:00:00,3714.0,753,21020.5,1744.0
2023-03-05 09:00:00,3575.0,915,24426.25,2122.5
2023-03-05 10:00:00,3348.0,1047,27465.0,2820.5
2023-03-05 11:00:00,2963.0,1180,28760.0,3815.75
2023-03-05 12:00:00,2569.0,1238,28734.75,4174.75
2023-03-05 13:00:00,2425.0,1209,27919.0,4253.0
2023-03-05 14:00:00,2529.0,1115,25804.0,3974.25
2023-03-05 15:00:00,2753.0,912,21984.25,3431.25
2023-03-05 16:00:00,3501.0,606,16786.25,2659.75
2023-03-05 17:00:00,4069.0,305,11514.25,1845.75
2023-03-05 18:00:00,7037.0,151,9199.25,1200.25
2023-03-05 19:00:00,6010.0,128,9047.0,827.0
2023-03-05 20:00:00,6455.0,108,9001.25,914.25
2023-03-05 21:00:00,5802.0,103,9004.25,1058.5
2023-03-05 22:00:00,4839.0,122,9042.5,1205.25
2023-03-05 23:00:00,4495.0,159,9049.75,1343.25
2023-03-06 00:00:00,4173.0,183,7516.5,1065.0
2023-03-06 01:00:00,3980.0,184,7706.75,963.25
2023-03-06 02:00:00,3936.0,195,7804.5,732.5
2023-03-06 03:00:00,3864.0,225,7812.25,542.0
2023-03-06 04:00:00,3867.0,247,7748.25,413.25
2023-03-06 05:00:00,4216.0,261,7736.25,317.75
2023-03-06 06:00:00,7048.0,263,7770.5,290.0
2023-03-06 07:00:00,8208.0,291,7887.75,323.25
2023-03-06 08:00:00,8269.0,657,9348.0,707.25
2023-03-06 09:00:00,8054.0,1273,11646.5,1532.5
2023-03-06 10:00:00,7926.0,1888,14037.25,2264.25
2023-03-06 11:00:00,7993.0,2179,15806.5,2939.75
2023-03-06 12:00:00,5689.0,2342,16903.5,3477.25
2023-03-06 13:00:00,5013.0,2421,17423.75,3693.75
2023-03-06 14:00:00,4957.0,2581,16974.5,3665.75
2023-03-06 15:00:00,5497.0,2670,14971.75,3796.75
2023-03-06 16:00:00,6056.0,2522,12101.0,3732.25
2023-03-06 17:00:00,7547.0,2166,9464.0,3483.5
2023-03-06 18:00:00,8031.0,2005,9884.25,3401.75
2023-03-06 19:00:00,8111.0,2287,12634.5,3540.25
2023-03-06 20:00:00,6641.0,2643,15511.75,3997.25
2023-03-06 21:00:00,5441.0,3026,18266.25,4445.5
2023-03-06 22:00:00,5321.0,3355,20836.25,4804.0
2023-03-06 23:00:00,5101.0,3642,23187.75,5004.5
2023-03-07 00:00:00,4332.0,3274,30623.5,4606.75
2023-03-07 01:00:00,4264.0,2928,32112.0,4320.75
2023-03-07 02:00:00,4266.0,2608,34175.0,3999.25
2023-03-07 03:00:00,4136.0,2314,36069.5,3696.5
2023-03-07 04:00:00,4360.0,2071,37565.5,3355.0
2023-03-07 05:00:00,4767.0,1938,38509.25,2900.25
2023-03-07 06:00:00,6575.0,1839,39294.75,2476.25
2023-03-07 07:00:00,7623.0,1773,39413.25,2074.0
2023-03-07 08:00:00,6903.0,1822,41549.25,1746.0
2023-03-07 09:00:00,7153.0,1937,44823.0,1620.75
2023-03-07 10:00:00,5506.0,2029,47762.5,1657.75
2023-03-07 11:00:00,4701.0,2026,48743.75,1935.75
2023-03-07 12:00:00,4149.0,2004,47988.75,2138.5
2023-03-07 13:00:00,3912.0,1922,45739.0,2408.5
2023-03-07 14:00:00,3799.0,1785,41902.5,2664.0
2023-03-07 15:00:00,4044.0,1575,36524.25,2570.75
2023-03-07 16:00:00,4646.0,1253,30584.5,2435.75
2023-03-07 17:00:00,5440.0,970,24897.25,2176.0
2023-03-07 18:00:00,6603.0,818,22229.25,1768.5
2023-03-07 19:00:00,4922.0,768,21550.75,1501.0
2023-03-07 20:00:00,5859.0,692,20846.0,1423.25
2023-03-07 21:00:00,4402.0,519,20067.75,1334.75
2023-03-07 22:00:00,4216.0,390,19187.25,1203.0
2023-03-07 23:00:00,4092.0,278,18325.25,1041.25
2023-03-08 00:00:00,4242.0,100,15744.75,1045.75
2023-03-08 01:00:00,4228.0,103,15224.5,883.0
2023-03-08 02:00:00,4134.0,157,14518.25,669.25
2023-03-08 03:00:00,4132.0,320,13563.0,504.0
2023-03-08 04:00:00,4204.0,584,12239.0,390.25
2023-03-08 05:00:00,4474.0,958,10692.75,334.75
2023-03-08 06:00:00,5022.0,1447,9367.75,371.25
2023-03-08 07:00:00,6983.0,2025,8945.5,465.75
2023-03-08 08:00:00,7570.0,2403,10324.5,733.5
2023-03-08 09:00:00,7337.0,2529,11999.25,1275.75
2023-03-08 10:00:00,5847.0,2552,13090.75,1838.0
2023-03-08 11:00:00,5062.0,2527,13889.25,2333.25
2023-03-08 12:00:00,4727.0,2405,14145.75,2616.25
2023-03-08 13:00:00,5020.0,2156,14079.25,2923.0
2023-03-08 14:00:00,5140.0,1847,13414.75,3110.25
2023-03-08 15:00:00,5327.0,1585,11860.5,2752.5
2023-03-08 16:00:00,5905.0,1381,9738.25,2413.0
2023-03-08 17:00:00,7254.0,1332,7734.75,2059.25
2023-03-08 18:00:00,8162.0,1441,6934.5,1311.5
2023-03-08 19:00:00,7837.0,1652,6788.75,846.25
2023-03-08 20:00:00,6232.0,1875,6612.0,913.5
2023-03-08 21:00:00,4958.0,2070,6601.25,1026.75
2023-03-08 22:00:00,4656.0,2192,6887.5,1165.5
2023-03-08 23:00:00,4620.0,2265,7560.25,1331.25
2023-03-09 00:00:00,3459.0,1415,14115.0,1630.5
2023-03-09 01:00:00,3443.0,1311,14678.5,1534.0
2023-03-09 02:00:00,3433.0,1382,15106.0,1480.5
2023-03-09 03:00:00,3300.0,1550,15545.25,1437.0
2023-03-09 04:00:00,3663.0,1660,15745.0,1364.25
2023-03-09 05:00:00,4040.0,1574,15557.5,1204.0
2023-03-09 06:00:00,4616.0,1468,15205.0,1039.0
2023-03-09 07:00:00,7466.0,1341,15111.25,904.5
2023-03-09 08:00:00,7697.0,1226,16459.25,1039.25
2023-03-09 09:00:00,7602.0,1173,18357.0,1636.25
2023-03-09 10:00:00,5785.0,1266,19825.0,2000.5
2023-03-09 11:00:00,5308.0,1378,20679.5,2144.75
2023-03-09 12:00:00,4840.0,1517,21054.75,2346.25
2023-03-09 13:00:00,4744.0,1761,20909.75,2068.0
2023-03-09 14:00:00,4483.0,1976,19507.75,1477.75
2023-03-09 15:00:00,4263.0,1950,16632.0,1443.0
2023-03-09 16:00:00,4348.0,1848,13024.75,1306.0
2023-03-09 17:00:00,5847.0,1884,9792.75,1267.0
2023-03-09 18:00:00,7481.0,2043,8987.25,1633.0
2023-03-09 19:00:00,7332.0,2234,9725.0,2061.0
2023-03-09 20:00:00,5521.0,2471,10899.5,2467.0
2023-03-09 21:00:00,4947.0,2604,12439.75,2940.0
2023-03-09 22:00:00,4700.0,2622,14078.75,3334.25
2023-03-09 23:00:00,3997.0,2566,15745.0,3426.25
2023-03-10 00:00:00,3478.0,2442,19154.75,3435.75
2023-03-10 01:00:00,3512.0,2622,20882.25,3424.75
2023-03-10 02:00:00,3513.0,2529,22015.75,3277.5
2023-03-10 03:00:00,3634.0,2261,22959.75,3107.5
2023-03-10 04:00:00,3828.0,2026,23782.25,2988.75
2023-03-10 05:00:00,4297.0,1839,24043.5,3081.0
2023-03-10 06:00:00,4821.0,1646,24312.0,3171.5
2023-03-10 07:00:00,6018.0,1400,24859.75,3156.75
2023-03-10 08:00:00,5831.0,1376,26926.5,3046.75
2023-03-10 09:00:00,5279.0,1566,29748.25,3125.5
2023-03-10 10:00:00,4421.0,1852,31608.75,3395.5
2023-03-10 11:00:00,3692.0,2330,32092.0,4086.5
2023-03-10 12:00:00,3047.0,3081,30964.25,4718.25
2023-03-10 13:00:00,3097.0,3612,29194.5,5165.5
2023-03-10 14:00:00,3356.0,4083,27440.75,5614.0
2023-03-10 15:00:00,3691.0,4330,26017.5,6209.75
2023-03-10 16:00:00,3946.0,4614,24945.5,6294.75
2023-03-10 17:00:00,4987.0,4495,25115.25,5806.0
2023-03-10 18:00:00,5384.0,4102,26878.75,5328.75
2023-03-10 19:00:00,5133.0,3560,28999.25,4857.5
2023-03-10 20:00:00,4153.0,3108,30589.5,4653.5
2023-03-10 21:00:00,4357.0,2779,31615.0,4406.5
2023-03-10 22:00:00,4570.0,2368,32043.0,4137.5
2023-03-10 23:00:00,4033.0,2053,32872.75,3913.25
2023-03-11 00:00:00,3357.0,1279,36253.75,3445.5
2023-03-11 01:00:00,3219.0,920,35448.5,2820.75
2023-03-11 02:00:00,3123.0,612,34238.25,1996.75
2023-03-11 03:00:00,3092.0,376,32392.0,1299.75
2023-03-11 04:00:00,3099.0,227,29938.75,828.0
2023-03-11 05:00:00,3263.0,140,26955.25,533.25
2023-03-11 06:00:00,3601.0,107,24071.25,325.75
2023-03-11 07:00:00,4128.0,212,22548.5,391.25
2023-03-11 08:00:00,4102.0,862,24850.0,1370.0
2023-03-11 09:00:00,3799.0,1770,28968.5,3033.25
2023-03-11 10:00:00,3435.0,2742,33141.5,4470.25
2023-03-11 11:00:00,3007.0,3375,36768.0,5593.25
2023-03-11 12:00:00,2868.0,3589,38804.0,6202.75
2023-03-11 13:00:00,2801.0,3556,39672.25,6561.5
2023-03-11 14:00:00,2801.0,3271,38109.0,6637.25
2023-03-11 15:00:00,2950.0,2724,33591.75,6106.5
2023-03-11 16:00:00,3522.0,1770,26979.75,4899.25
2023-03-11 17:00:00,4461.0,681,20584.5,3163.25
2023-03-11 18:00:00,6313.0,132,18058.25,1772.75
2023-03-11 19:00:00,5649.0,197,17916.75,781.75
2023-03-11 20:00:00,4466.0,382,17664.25,594.75
2023-03-11 21:00:00,3709.0,621,17143.75,497.0
2023-03-11 22:00:00,3714.0,838,16453.75,446.0
2023-03-11 23:00:00,3049.0,1009,15964.75,479.5
2023-03-12 00:00:00,2603.0,1528,12994.75,814.25
2023-03-12 01:00:00,2421.0,1805,12909.75,1132.75
2023-03-12 02:00:00,2274.0,2007,12777.5,1400.25
2023-03-12 03:00:00,2345.0,2151,12632.0,1736.75
2023-03-12 04:00:00,2466.0,2256,12334.75,2025.5
2023-03-12 05:00:00,2623.0,2451,12008.75,2236.75
2023-03-12 06:00:00,2876.0,2759,12144.25,2446.5
2023-03-12 07:00:00,2931.0,3125,13321.0,2634.25
2023-03-12 08:00:00,2863.0,3527,16181.25,2836.75
2023-03-12 09:00:00,2721.0,3798,19493.25,3211.25
2023-03-12 10:00:00,2502.0,4048,22525.75,3779.75
2023-03-12 11:00:00,2412.0,4467,25193.75,4641.75
2023-03-12 12:00:00,2346.0,5018,26993.75,5327.5
2023-03-12 13:00:00,2209.0,5380,27946.5,5997.75
2023-03-12 14:00:00,2264.0,5566,27958.0,6410.5
2023-03-12 15:00:00,2493.0,5356,27422.0,6238.5
2023-03-12 16:00:00,2826.0,4775,26381.75,6156.75
2023-03-12 17:00:00,3410.0,3953,25452.5,6050.25
2023-03-12 18:00:00,4384.0,3450,25867.0,5347.5
2023-03-12 19:00:00,4759.0,3368,26982.5,4905.25
2023-03-12 20:00:00,3940.0,3433,27990.5,5069.0
2023-03-12 21:00:00,3687.0,3482,29299.5,5253.75
2023-03-12 22:00:00,3332.0,3585,29797.5,5359.0
2023-03-12 23:00:00,3131.0,3855,30157.25,5332.5
2023-03-13 00:00:00,2846.0,4177,33930.0,6127.5
2023-03-13 01:00:00,2713.0,4275,34148.5,6277.0
2023-03-13 02:00:00,2815.0,4364,34887.0,6544.5
2023-03-13 03:00:00,2858.0,4422,35896.75,6807.25
2023-03-13 04:00:00,2845.0,4450,37320.5,7046.0
2023-03-13 05:00:00,3418.0,4484,39050.25,7118.0
2023-03-13 06:00:00,4382.0,4535,41216.0,6990.0
2023-03-13 07:00:00,5143.0,4585,43457.5,7009.5
2023-03-13 08:00:00,4410.0,4686,46746.5,7093.25
2023-03-13 09:00:00,3882.0,4925,50565.0,7230.5
2023-03-13 10:00:00,3005.0,5382,54326.5,7933.75
2023-03-13 11:00:00,2531.0,5984,57334.0,9112.0
2023-03-13 12:00:00,2140.0,6613,58685.25,9424.0
2023-03-13 13:00:00,2035.0,6987,58610.5,10516.75
2023-03-13 14:00:00,2238.0,6879,56920.75,11951.0
2023-03-13 15:00:00,2537.0,6498,52454.0,11410.5
2023-03-13 16:00:00,3240.0,5708,46622.0,10584.0
2023-03-13 17:00:00,3689.0,4698,41240.0,9291.0
2023-03-13 18:00:00,4502.0,4120,39373.25,7835.75
2023-03-13 19:00:00,4002.0,4197,39108.5,6685.25
2023-03-13 20:00:00,3562.0,4331,38845.75,6436.5
2023-03-13 21:00:00,2854.0,4409,38536.75,6168.5
2023-03-13 22:00:00,2479.0,4477,38311.5,5968.75
2023-03-13 23:00:00,2481.0,4504,38842.75,6078.5
2023-03-14 00:00:00,2457.0,4410,39179.5,6339.0
2023-03-14 01:00:00,2451.0,4353,39698.0,6412.5
2023-03-14 02:00:00,2575.0,4247,40233.75,6442.5
2023-03-14 03:00:00,2739.0,4127,40919.75,6463.25
2023-03-14 04:00:00,2794.0,4037,41424.75,6408.0
2023-03-14 05:00:00,2963.0,3981,41646.0,6183.0
2023-03-14 06:00:00,3456.0,4029,42459.75,5877.25
2023-03-14 07:00:00,4520.0,4171,43231.75,5667.0
2023-03-14 08:00:00,3674.0,4439,45696.0,5718.5
2023-03-14 09:00:00,3163.0,4533,49243.5,5829.25
2023-03-14 10:00:00,2911.0,4402,52231.0,6764.0
2023-03-14 11:00:00,2669.0,4226,52937.75,8402.75
2023-03-14 12:00:00,2737.0,3856,52837.5,8770.25
2023-03-14 13:00:00,2776.0,3696,52083.0,9550.0
2023-03-14 14:00:00,2905.0,3640,50210.75,10388.0
2023-03-14 15:00:00,3084.0,3410,47876.0,9677.5
2023-03-14 16:00:00,3556.0,3046,44349.0,8274.75
2023-03-14 17:00:00,4556.0,2285,39712.0,6613.0
2023-03-14 18:00:00,5727.0,1697,36105.75,5618.75
2023-03-14 19:00:00,6261.0,1660,33195.25,4788.25
2023-03-14 20:00:00,6766.0,1778,31204.25,4357.0
2023-03-14 21:00:00,5265.0,1875,29478.25,3884.75
2023-03-14 22:00:00,4719.0,1900,28175.75,3306.5
2023-03-14 23:00:00,4578.0,1886,27147.75,2607.5
2023-03-15 00:00:00,4670.0,1921,24628.5,1633.0
2023-03-15 01:00:00,4403.0,1925,23927.0,1104.5
2023-03-15 02:00:00,4179.0,1834,23440.75,980.25
2023-03-15 03:00:00,4026.0,1719,22801.25,871.75
2023-03-15 04:00:00,4143.0,1602,21954.5,749.0
2023-03-15 05:00:00,4362.0,1426,21108.0,599.75
2023-03-15 06:00:00,5775.0,1138,20375.0,487.75
2023-03-15 07:00:00,7071.0,980,21786.25,668.75
2023-03-15 08:00:00,6561.0,1350,26059.75,1471.0
2023-03-15 09:00:00,4973.0,2052,31267.0,2555.0
2023-03-15 10:00:00,4108.0,2686,36179.0,3843.0
2023-03-15 11:00:00,3778.0,3177,38705.75,5263.25
2023-03-15 12:00:00,3424.0,3484,39954.25,6051.75
2023-03-15 13:00:00,3331.0,3613,40036.0,6566.75
2023-03-15 14:00:00,3387.0,3365,38358.5,6636.75
2023-03-15 15:00:00,3610.0,2623,34439.75,6083.5
2023-03-15 16:00:00,3868.0,1569,28381.75,4937.5
2023-03-15 17:00:00,6496.0,687,21012.75,3278.25
2023-03-15 18:00:00,6861.0,221,17388.75,1814.75
2023-03-15 19:00:00,6825.0,261,16549.0,740.5
2023-03-15 20:00:00,6424.0,438,15439.0,581.75
2023-03-15 21:00:00,5345.0,678,14288.75,557.75
2023-03-15 22:00:00,4198.0,1003,13016.25,648.25
2023-03-15 23:00:00,3475.0,1414,11981.5,971.0
2023-03-16 00:00:00,5019.0,2174,12605.75,3291.5
2023-03-16 01:00:00,4708.0,2600,13517.75,3781.5
2023-03-16 02:00:00,4526.0,2880,14685.75,4007.25
2023-03-16 03:00:00,4291.0,3031,15773.75,4209.0
2023-03-16 04:00:00,4122.0,3128,16576.0,4396.5
2023-03-16 05:00:00,4274.0,3249,17196.0,4575.5
2023-03-16 06:00:00,4813.0,3359,18006.25,4724.0
2023-03-16 07:00:00,6041.0,3517,20841.75,4874.0
2023-03-16 08:00:00,5494.0,3886,26431.0,5083.75
2023-03-16 09:00:00,4219.0,4314,31830.5,5325.0
2023-03-16 10:00:00,3927.0,4995,35949.25,6086.0
2023-03-16 11:00:00,3388.0,5688,39641.5,7157.0
2023-03-16 12:00:00,3290.0,6154,41551.25,7318.25
2023-03-16 13:00:00,3248.0,6231,42276.5,7997.75
2023-03-16 14:00:00,3384.0,5971,40887.0,8930.25
2023-03-16 15:00:00,3560.0,5275,36778.75,8386.5
2023-03-16 16:00:00,4184.0,4172,31215.75,7561.25
2023-03-16 17:00:00,5744.0,3280,27081.0,6603.25
2023-03-16 18:00:00,6189.0,3024,28217.0,5555.75
2023-03-16 19:00:00,6091.0,3258,31448.25,4816.5
2023-03-16 20:00:00,5068.0,3407,33267.75,4890.5
2023-03-16 21:00:00,4633.0,3453,34144.5,5011.0
2023-03-16 22:00:00,4216.0,3450,33859.5,5027.75
2023-03-16 23:00:00,3872.0,3393,33156.5,4806.0
2023-03-17 00:00:00,2902.0,3273,32747.5,4724.75
2023-03-17 01:00:00,2826.0,3150,31159.0,4565.0
